Date,Open,High,Low,Close,Volume,SMA,open-close,low-high,target
2014-10-07,330.5840148925781,339.24700927734375,320.48199462890625,336.18701171875,49199900,335.0308044433594,-5.602996826171875,-18.7650146484375,352.94000244140625
2014-10-08,336.1159973144531,354.364013671875,327.18798828125,352.94000244140625,54736300,333.71640625,-16.824005126953125,-27.176025390625,365.0260009765625
2014-10-09,352.74798583984375,382.72601318359375,347.68701171875,365.0260009765625,83641104,340.9484069824219,-12.27801513671875,-35.03900146484375,361.56201171875
2014-10-10,364.68701171875,375.0669860839844,352.9630126953125,361.56201171875,43665700,349.1588073730469,3.125,-22.103973388671875,362.29901123046875
2014-10-11,361.36199951171875,367.1910095214844,355.95098876953125,362.29901123046875,13345200,355.6028076171875,-0.93701171875,-11.240020751953125,378.54901123046875
2014-10-12,362.6059875488281,379.4330139160156,356.1440124511719,378.54901123046875,17552800,364.07520751953126,-15.943023681640625,-23.28900146484375,390.41400146484375
2014-10-13,377.9209899902344,397.22601318359375,368.8970031738281,390.41400146484375,35221400,371.57000732421875,-12.493011474609375,-28.329010009765625,400.8699951171875
2014-10-14,391.6919860839844,411.697998046875,391.3240051269531,400.8699951171875,38491500,378.7388061523437,-9.178009033203125,-20.373992919921875,394.77301025390625
2014-10-15,400.9549865722656,402.22698974609375,388.7659912109375,394.77301025390625,25267100,385.381005859375,6.181976318359375,-13.46099853515625,382.5559997558594
2014-10-16,394.51800537109375,398.8070068359375,373.07000732421875,382.5559997558594,26990000,389.4324035644531,11.962005615234375,-25.73699951171875,383.75799560546875
2014-10-17,382.7560119628906,385.4779968261719,375.3890075683594,383.75799560546875,13600700,390.4742004394531,-1.001983642578125,-10.0889892578125,391.4419860839844
2014-10-18,383.97601318359375,395.1579895019531,378.97100830078125,391.4419860839844,11416800,390.67979736328124,-7.465972900390625,-16.186981201171875,389.5459899902344
2014-10-19,391.2539978027344,393.9389953613281,386.4570007324219,389.5459899902344,5914570,388.4149963378906,1.7080078125,-7.48199462890625,382.8450012207031
2014-10-20,389.2309875488281,390.0840148925781,378.25201416015625,382.8450012207031,16419000,386.02939453125,6.385986328125,-11.832000732421875,386.4750061035156
2014-10-21,382.4209899902344,392.64599609375,380.8340148925781,386.4750061035156,14188900,386.8131958007813,-4.05401611328125,-11.811981201171875,383.1579895019531
2014-10-22,386.1180114746094,388.57598876953125,382.2489929199219,383.1579895019531,11641300,386.6931945800781,2.96002197265625,-6.326995849609375,358.4169921875
2014-10-23,382.9620056152344,385.0480041503906,356.4469909667969,358.4169921875,26456900,380.08819580078125,24.545013427734375,-28.60101318359375,358.3450012207031
2014-10-24,358.59100341796875,364.3450012207031,353.30499267578125,358.3450012207031,15585700,373.847998046875,0.246002197265625,-11.040008544921875,347.27099609375
2014-10-25,358.6109924316406,359.8609924316406,342.87701416015625,347.27099609375,18127500,366.7331970214844,11.339996337890625,-16.983978271484375,354.7040100097656
2014-10-26,347.48699951171875,359.22100830078125,343.9309997558594,354.7040100097656,11272500,360.3789978027344,-7.217010498046875,-15.290008544921875,352.989013671875
2014-10-27,354.7770080566406,358.6319885253906,349.8089904785156,352.989013671875,13033000,354.34520263671874,1.787994384765625,-8.822998046875,357.6180114746094
2014-10-28,353.2149963378906,359.9840087890625,352.6789855957031,357.6180114746094,7845880,354.18540649414064,-4.40301513671875,-7.305023193359375,335.59100341796875
2014-10-29,357.0889892578125,357.8330078125,335.3429870605469,335.59100341796875,18192700,349.6346069335938,21.49798583984375,-22.490020751953125,345.30499267578125
2014-10-30,335.7090148925781,350.9129943847656,335.0719909667969,345.30499267578125,30177900,349.24140625,-9.595977783203125,-15.84100341796875,338.3210144042969
2014-10-31,345.0090026855469,348.0450134277344,337.1419982910156,338.3210144042969,12545400,345.9648071289063,6.68798828125,-10.90301513671875,325.7489929199219
2014-11-01,338.6499938964844,340.52899169921875,321.05499267578125,325.7489929199219,16677200,340.5168029785156,12.9010009765625,-19.4739990234375,325.8919982910156
2014-11-02,326.07501220703125,329.04998779296875,320.6260070800781,325.8919982910156,8603620,334.1716003417969,0.183013916015625,-8.423980712890625,327.5539855957031
2014-11-03,325.5690002441406,334.00201416015625,325.4809875488281,327.5539855957031,12948500,332.56419677734374,-1.9849853515625,-8.521026611328125,330.49200439453125
2014-11-04,327.1610107421875,331.7669982910156,325.0769958496094,330.49200439453125,15655500,329.6015991210937,-3.33099365234375,-6.69000244140625,339.4859924316406
2014-11-05,330.6830139160156,343.3689880371094,330.6830139160156,339.4859924316406,19817200,329.8345947265625,-8.802978515625,-12.68597412109375,349.2900085449219
2014-11-06,339.4580078125,352.96600341796875,338.42401123046875,349.2900085449219,18797000,334.5427978515625,-9.832000732421875,-14.5419921875,342.4150085449219
2014-11-07,349.8179931640625,352.73199462890625,341.7760009765625,342.4150085449219,16834200,337.84739990234374,7.402984619140625,-10.95599365234375,345.4880065917969
2014-11-08,342.15399169921875,347.0320129394531,342.15399169921875,345.4880065917969,8535470,341.4342041015625,-3.334014892578125,-4.878021240234375,363.2640075683594
2014-11-09,345.3760070800781,363.6260070800781,344.2550048828125,363.2640075683594,24205600,347.9886047363281,-17.88800048828125,-19.371002197265625,366.92401123046875
2014-11-10,362.2650146484375,374.8160095214844,357.5610046386719,366.92401123046875,30450100,353.47620849609376,-4.65899658203125,-17.2550048828125,367.69500732421875
2014-11-11,365.85699462890625,371.30999755859375,363.7349853515625,367.69500732421875,15838900,357.15720825195314,-1.8380126953125,-7.57501220703125,423.5610046386719
2014-11-12,367.9849853515625,429.7179870605469,367.9849853515625,423.5610046386719,45783200,373.38640747070315,-55.576019287109375,-61.733001708984375,420.7349853515625
2014-11-13,427.27301025390625,457.0929870605469,401.12298583984375,420.7349853515625,58945000,388.43580322265626,6.53802490234375,-55.970001220703125,397.8179931640625
2014-11-14,418.4169921875,419.25201416015625,384.78900146484375,397.8179931640625,29589200,395.3466003417969,20.5989990234375,-34.4630126953125,376.13299560546875
2014-11-15,399.6499938964844,405.52801513671875,371.00799560546875,376.13299560546875,15727500,397.1883972167969,23.516998291015625,-34.52001953125,387.8819885253906
2014-11-16,374.7300109863281,390.79901123046875,374.60198974609375,387.8819885253906,11905600,401.2257934570313,-13.1519775390625,-16.197021484375,387.4079895019531
2014-11-17,388.3489990234375,410.1990051269531,377.50201416015625,387.4079895019531,41518800,393.9951904296875,0.941009521484375,-32.696990966796875,375.197998046875
2014-11-18,387.7850036621094,392.4020080566406,371.11700439453125,375.197998046875,32222500,384.88779296875,12.587005615234375,-21.285003662109375,380.55499267578125
2014-11-19,373.89599609375,386.4809875488281,373.89599609375,380.55499267578125,18931800,381.43519287109376,-6.65899658203125,-12.584991455078125,357.8399963378906
2014-11-20,380.3070068359375,382.0249938964844,356.781005859375,357.8399963378906,25233200,377.77659301757814,22.467010498046875,-25.243988037109375,350.8479919433594
2014-11-21,357.8789978027344,357.8789978027344,344.11199951171875,350.8479919433594,29850100,370.3697937011719,7.031005859375,-13.766998291015625,352.9200134277344
2014-11-22,351.60400390625,364.84100341796875,350.87799072265625,352.9200134277344,15273000,363.4721984863281,-1.316009521484375,-13.9630126953125,367.572998046875
2014-11-23,353.17498779296875,370.8450012207031,353.17498779296875,367.572998046875,15151600,361.94719848632815,-14.39801025390625,-17.670013427734375,376.9010009765625
2014-11-24,366.947998046875,387.2090148925781,366.66900634765625,376.9010009765625,30930100,361.2164001464844,-9.9530029296875,-20.540008544921875,375.3479919433594
2014-11-25,376.885986328125,394.70098876953125,374.78399658203125,375.3479919433594,25442200,364.71799926757814,1.537994384765625,-19.9169921875,368.3699951171875
2014-11-26,376.0190124511719,377.697998046875,365.8160095214844,368.3699951171875,18601700,368.22239990234374,7.649017333984375,-11.881988525390625,369.6700134277344
2014-11-27,370.50201416015625,373.99200439453125,368.2820129394531,369.6700134277344,8748030,371.57239990234376,0.832000732421875,-5.709991455078125,376.4469909667969
2014-11-28,369.3739929199219,382.8380126953125,358.4549865722656,376.4469909667969,22946500,373.3471984863281,-7.072998046875,-24.383026123046875,375.4909973144531
2014-11-29,376.1520080566406,387.60101318359375,372.1449890136719,375.4909973144531,15375600,373.06519775390626,0.6610107421875,-15.456024169921875,378.0469970703125
2014-11-30,375.510009765625,382.5270080566406,373.3089904785156,378.0469970703125,9194440,373.60499877929686,-2.5369873046875,-9.218017578125,379.2449951171875
2014-12-01,378.2489929199219,383.6619873046875,376.66900634765625,379.2449951171875,11763000,375.7799987792969,-0.996002197265625,-6.99298095703125,381.31500244140625
2014-12-02,379.25,384.0379943847656,377.8630065917969,381.31500244140625,12364100,378.10899658203124,-2.06500244140625,-6.17498779296875,375.010009765625
2014-12-03,381.72198486328125,383.0260009765625,374.34600830078125,375.010009765625,13340100,377.82160034179685,6.71197509765625,-8.67999267578125,369.60400390625
2014-12-04,375.7179870605469,378.6549987792969,367.7590026855469,369.60400390625,14529600,376.6442016601562,6.113983154296875,-10.89599609375,376.85400390625
2014-12-05,369.4419860839844,379.1919860839844,365.7560119628906,376.85400390625,15181800,376.4056030273438,-7.412017822265625,-13.43597412109375,374.7850036621094
2014-12-06,376.7569885253906,378.447998046875,370.94500732421875,374.7850036621094,7009320,375.51360473632815,1.97198486328125,-7.50299072265625,375.0950012207031
2014-12-07,374.83599853515625,376.2919921875,373.2749938964844,375.0950012207031,6491650,374.2696044921875,-0.259002685546875,-3.016998291015625,361.90899658203125
2014-12-08,374.9649963378906,376.02899169921875,361.885986328125,361.90899658203125,18898700,371.64940185546874,13.055999755859375,-14.14300537109375,352.218994140625
2014-12-09,361.8949890136719,363.0669860839844,344.95098876953125,352.218994140625,32915500,368.1723999023437,9.675994873046875,-18.115997314453125,346.364990234375
2014-12-10,352.2049865722656,352.3840026855469,346.364990234375,346.364990234375,16427700,362.07459716796876,5.839996337890625,-6.019012451171875,350.5060119628906
2014-12-11,344.3399963378906,361.35699462890625,338.76300048828125,350.5060119628906,32431300,357.218798828125,-6.166015625,-22.593994140625,352.5419921875
2014-12-12,350.8330078125,352.9830017089844,349.2909851074219,352.5419921875,16989800,352.70819702148435,-1.708984375,-3.6920166015625,347.3760070800781
2014-12-13,352.3810119628906,352.3810119628906,346.5880126953125,347.3760070800781,11675900,349.8015991210938,5.0050048828125,-5.792999267578125,351.6319885253906
2014-12-14,346.72698974609375,353.3160095214844,345.4179992675781,351.6319885253906,12415200,349.6841979980469,-4.904998779296875,-7.89801025390625,345.3450012207031
2014-12-15,351.3609924316406,351.81500244140625,344.9339904785156,345.3450012207031,17264200,349.4802001953125,6.0159912109375,-6.881011962890625,327.06201171875
2014-12-16,345.6730041503906,345.8590087890625,327.06201171875,327.06201171875,30864900,344.79140014648436,18.610992431640625,-18.7969970703125,319.7760009765625
2014-12-17,326.8550109863281,333.9540100097656,315.1520080566406,319.7760009765625,37567900,338.2382019042969,7.079010009765625,-18.802001953125,311.39599609375
2014-12-18,319.7850036621094,323.7090148925781,304.23199462890625,311.39599609375,39173000,331.0421997070313,8.389007568359375,-19.477020263671875,317.8429870605469
2014-12-19,311.1789855957031,318.5329895019531,306.7690124511719,317.8429870605469,23823100,324.2843994140625,-6.66400146484375,-11.76397705078125,329.95599365234375
2014-12-20,317.6189880371094,330.32501220703125,316.04400634765625,329.95599365234375,20856700,321.20659790039065,-12.337005615234375,-14.281005859375,320.8429870605469
2014-12-21,329.5429992675781,329.6289978027344,318.90301513671875,320.8429870605469,15207600,319.96279296875,8.70001220703125,-10.725982666015625,331.885986328125
2014-12-22,321.0679931640625,334.11700439453125,320.42498779296875,331.885986328125,22315100,322.3847900390625,-10.8179931640625,-13.6920166015625,334.5719909667969
2014-12-23,332.0169982910156,336.2869873046875,329.60198974609375,334.5719909667969,16574200,327.0199890136719,-2.55499267578125,-6.68499755859375,322.53399658203125
2014-12-24,334.385009765625,334.7409973144531,321.35699462890625,322.53399658203125,15092300,327.95819091796875,11.85101318359375,-13.384002685546875,319.00799560546875
2014-12-25,322.2860107421875,322.6700134277344,316.9580078125,319.00799560546875,9883640,325.7685913085937,3.27801513671875,-5.712005615234375,327.92401123046875
2014-12-26,319.1520080566406,331.42401123046875,316.62701416015625,327.92401123046875,16410500,327.18479614257814,-8.772003173828125,-14.7969970703125,315.8630065917969
2014-12-27,327.5830078125,328.9110107421875,312.6300048828125,315.8630065917969,15185200,323.9802001953125,11.720001220703125,-16.281005859375,317.239013671875
2014-12-28,316.1600036621094,320.02801513671875,311.0780029296875,317.239013671875,11676600,320.51360473632815,-1.079010009765625,-8.95001220703125,312.6700134277344
2014-12-29,317.70098876953125,320.2669982910156,312.3070068359375,312.6700134277344,12302500,318.5408081054687,5.030975341796875,-7.959991455078125,310.73699951171875
2014-12-30,312.718994140625,314.8089904785156,309.37298583984375,310.73699951171875,12528300,316.88660888671876,1.98199462890625,-5.436004638671875,320.1929931640625
2014-12-31,310.91400146484375,320.1929931640625,310.21099853515625,320.1929931640625,13942900,315.3404052734375,-9.27899169921875,-9.98199462890625,314.2489929199219
2015-01-01,320.43499755859375,320.43499755859375,314.00299072265625,314.2489929199219,8036550,315.0176025390625,6.186004638671875,-6.4320068359375,315.0320129394531
2015-01-02,314.0790100097656,315.8389892578125,313.56500244140625,315.0320129394531,7860650,314.5762023925781,-0.9530029296875,-2.27398681640625,281.0820007324219
2015-01-03,314.84600830078125,315.1499938964844,281.0820007324219,281.0820007324219,33054400,308.25859985351565,33.764007568359375,-34.0679931640625,264.19500732421875
2015-01-04,281.14599609375,287.2300109863281,257.61199951171875,264.19500732421875,55629100,298.9502014160156,16.95098876953125,-29.618011474609375,274.4739990234375
2015-01-05,265.0840148925781,278.34100341796875,265.0840148925781,274.4739990234375,43962800,289.8064025878906,-9.389984130859375,-13.256988525390625,286.1889953613281
2015-01-06,274.6109924316406,287.5530090332031,272.6960144042969,286.1889953613281,23245700,284.19440307617185,-11.5780029296875,-14.85699462890625,294.3370056152344
2015-01-07,286.0769958496094,298.7539978027344,283.0790100097656,294.3370056152344,24866800,280.05540161132814,-8.260009765625,-15.67498779296875,283.3489990234375
2015-01-08,294.135009765625,294.135009765625,282.17498779296875,283.3489990234375,19982500,280.50880126953126,10.7860107421875,-11.96002197265625,290.4079895019531
2015-01-09,282.38299560546875,291.114013671875,280.5329895019531,290.4079895019531,18718600,285.75139770507815,-8.024993896484375,-10.581024169921875,274.7959899902344
2015-01-10,287.3030090332031,288.12701416015625,273.96600341796875,274.7959899902344,15264300,285.8157958984375,12.50701904296875,-14.1610107421875,265.6600036621094
2015-01-11,274.6080017089844,279.63800048828125,265.03900146484375,265.6600036621094,18200800,281.7099975585937,8.947998046875,-14.5989990234375,267.7959899902344
2015-01-12,266.14599609375,272.2030029296875,265.20001220703125,267.7959899902344,18880300,276.40179443359375,-1.649993896484375,-7.00299072265625,225.86099243164062
2015-01-13,267.3940124511719,268.2770080566406,219.906005859375,225.86099243164062,72843904,264.90419311523436,41.53302001953125,-48.371002197265625,178.10299682617188
2015-01-14,223.8939971923828,223.8939971923828,171.50999450683594,178.10299682617188,97638704,242.4431945800781,45.79100036621094,-52.384002685546875,209.843994140625
2015-01-15,176.89700317382812,229.06700134277344,176.89700317382812,209.843994140625,81773504,229.45279541015626,-32.946990966796875,-52.16999816894531,208.0970001220703
2015-01-16,209.07000732421875,221.59100341796875,199.77099609375,208.0970001220703,38421000,217.94019470214843,0.9730072021484375,-21.82000732421875,199.25999450683594
2015-01-17,207.83399963378906,211.7310028076172,194.875,199.25999450683594,23469700,204.23299560546874,8.574005126953125,-16.856002807617188,210.33900451660156
2015-01-18,200.0500030517578,218.69500732421875,194.50599670410156,210.33900451660156,30085100,201.12859802246095,-10.28900146484375,-24.189010620117188,214.86099243164062
2015-01-19,211.4709930419922,216.72799682617188,207.3179931640625,214.86099243164062,18658300,208.48019714355468,-3.3899993896484375,-9.410003662109375,211.31500244140625
2015-01-20,212.90699768066406,215.24099731445312,205.1529998779297,211.31500244140625,24051100,208.77439880371094,1.5919952392578125,-10.087997436523438,226.89700317382812
2015-01-21,211.3780059814453,227.78799438476562,211.21200561523438,226.89700317382812,29924600,212.5343994140625,-15.518997192382812,-16.57598876953125,233.406005859375
2015-01-22,227.32200622558594,237.0189971923828,226.4340057373047,233.406005859375,33544600,219.3636016845703,-6.0839996337890625,-10.584991455078125,232.87899780273438
2015-01-23,233.51699829101562,234.84500122070312,225.1959991455078,232.87899780273438,24621700,223.87160034179686,0.63800048828125,-9.649002075195312,247.8470001220703
2015-01-24,232.6999969482422,248.2100067138672,230.02200317382812,247.8470001220703,24782500,230.46880187988282,-15.147003173828125,-18.188003540039062,253.71800231933594
2015-01-25,247.3520050048828,255.07400512695312,243.88999938964844,253.71800231933594,33582700,238.94940185546875,-6.365997314453125,-11.184005737304688,273.4729919433594
2015-01-26,254.07899475097656,309.3840026855469,254.07899475097656,273.4729919433594,106794000,248.264599609375,-19.393997192382812,-55.30500793457031,263.4750061035156
2015-01-27,273.1669921875,275.4800109863281,250.6529998779297,263.4750061035156,44399000,254.2783996582031,9.691986083984375,-24.827011108398438,233.9149932861328
2015-01-28,263.35101318359375,266.5350036621094,227.04600524902344,233.9149932861328,44352200,254.4855987548828,29.436019897460938,-39.48899841308594,233.51300048828125
2015-01-29,233.34800720214844,238.70599365234375,220.71200561523438,233.51300048828125,32213400,251.618798828125,-0.1649932861328125,-17.993988037109375,226.4250030517578
2015-01-30,232.77200317382812,242.8509979248047,225.83900451660156,226.4250030517578,26605200,246.1601989746094,6.3470001220703125,-17.011993408203125,217.46400451660156
2015-01-31,226.4409942626953,233.50399780273438,216.3090057373047,217.46400451660156,23348200,234.95840148925782,8.97698974609375,-17.194992065429688,226.9720001220703
2015-02-01,216.86700439453125,231.57400512695312,212.01499938964844,226.9720001220703,29128500,227.65780029296874,-10.104995727539062,-19.559005737304688,238.22900390625
2015-02-02,226.49099731445312,242.1750030517578,222.65899658203125,238.22900390625,30612100,228.52060241699218,-11.738006591796875,-19.516006469726562,227.26800537109375
2015-02-03,237.45399475097656,245.95700073242188,224.48300170898438,227.26800537109375,40783700,227.2716033935547,10.185989379882812,-21.4739990234375,226.85299682617188
2015-02-04,227.51100158691406,230.05799865722656,221.11300659179688,226.85299682617188,26594300,227.3572021484375,0.6580047607421875,-8.944992065429688,217.11099243164062
2015-02-05,227.6649932861328,239.40499877929688,214.72500610351562,217.11099243164062,22516400,227.2865997314453,10.554000854492188,-24.67999267578125,222.26600646972656
2015-02-06,216.92300415039062,230.50999450683594,216.23199462890625,222.26600646972656,24435300,226.34540100097655,-5.3430023193359375,-14.277999877929688,227.75399780273438
2015-02-07,222.63299560546875,230.2989959716797,222.60699462890625,227.75399780273438,21604200,224.25039978027343,-5.121002197265625,-7.6920013427734375,223.41200256347656
2015-02-08,227.6929931640625,229.43800354003906,221.07699584960938,223.41200256347656,17145200,223.47919921875,4.2809906005859375,-8.361007690429688,220.11000061035156
2015-02-09,223.38900756835938,223.9770050048828,217.0189971923828,220.11000061035156,27791300,222.13059997558594,3.2790069580078125,-6.9580078125,219.83900451660156
2015-02-10,220.28199768066406,221.8070068359375,215.33200073242188,219.83900451660156,21115100,222.67620239257812,0.4429931640625,-6.475006103515625,219.18499755859375
2015-02-11,219.73199462890625,223.406005859375,218.07400512695312,219.18499755859375,17201900,222.06000061035155,0.5469970703125,-5.332000732421875,221.76400756835938
2015-02-12,219.20799255371094,222.19900512695312,217.61399841308594,221.76400756835938,15206200,220.86200256347655,-2.5560150146484375,-4.5850067138671875,235.427001953125
2015-02-13,221.968994140625,240.25900268554688,221.26199340820312,235.427001953125,42744400,223.26500244140624,-13.4580078125,-18.99700927734375,257.3210144042969
2015-02-14,235.5279998779297,259.8080139160156,235.5279998779297,257.3210144042969,49732500,230.70720520019532,-21.793014526367188,-24.280014038085938,234.8249969482422
2015-02-15,257.5069885253906,265.6109924316406,227.6840057373047,234.8249969482422,56552400,233.70440368652345,22.681991577148438,-37.92698669433594,233.84300231933594
2015-02-16,234.8249969482422,239.52099609375,229.02200317382812,233.84300231933594,28153700,236.63600463867186,0.98199462890625,-10.498992919921875,243.61000061035156
2015-02-17,233.4219970703125,245.77499389648438,232.31399536132812,243.61000061035156,27363100,241.0052032470703,-10.188003540039062,-13.46099853515625,236.3260040283203
2015-02-18,243.77999877929688,244.25100708007812,232.33999633789062,236.3260040283203,25200800,241.18500366210938,7.4539947509765625,-11.9110107421875,240.2830047607422
2015-02-19,236.41000366210938,242.6719970703125,235.5919952392578,240.2830047607422,18270500,237.77740173339845,-3.8730010986328125,-7.0800018310546875,243.7790069580078
2015-02-20,240.25100708007812,247.1009979248047,239.2989959716797,243.7790069580078,23876700,239.56820373535157,-3.5279998779296875,-7.802001953125,244.53399658203125
2015-02-21,243.7519989013672,255.32000732421875,243.1840057373047,244.53399658203125,12284200,241.70640258789064,-0.7819976806640625,-12.136001586914062,235.9770050048828
2015-02-22,244.54400634765625,246.39199829101562,233.8509979248047,235.9770050048828,19527000,240.17980346679687,8.567001342773438,-12.541000366210938,238.89199829101562
2015-02-23,235.9949951171875,240.10899353027344,232.42100524902344,238.89199829101562,16400000,240.69300231933593,-2.897003173828125,-7.68798828125,238.73500061035156
2015-02-24,238.9980010986328,239.9010009765625,236.40199279785156,238.73500061035156,14200400,240.3834014892578,0.26300048828125,-3.4990081787109375,237.47000122070312
2015-02-25,238.88999938964844,239.33999633789062,235.52999877929688,237.47000122070312,11496200,239.12160034179686,1.4199981689453125,-3.80999755859375,236.42599487304688
2015-02-26,237.33700561523438,237.7100067138672,234.2570037841797,236.42599487304688,13619400,237.5,0.9110107421875,-3.4530029296875,253.8280029296875
2015-02-27,236.43600463867188,256.65301513671875,236.43600463867188,253.8280029296875,44013900,241.07019958496093,-17.391998291015625,-20.217010498046875,254.26300048828125
2015-02-28,253.52000427246094,254.69200134277344,249.47900390625,254.26300048828125,13949300,244.14440002441407,-0.7429962158203125,-5.2129974365234375,260.2019958496094
2015-03-01,254.2830047607422,261.6600036621094,245.93299865722656,260.2019958496094,25213700,248.43779907226562,-5.9189910888671875,-15.727005004882812,275.6700134277344
2015-03-02,260.35699462890625,276.3009948730469,258.31298828125,275.6700134277344,40465700,256.0778015136719,-15.313018798828125,-17.988006591796875,281.7019958496094
2015-03-03,275.0459899902344,285.7959899902344,268.1610107421875,281.7019958496094,50461300,265.13300170898435,-6.656005859375,-17.634979248046875,273.0920104980469
2015-03-04,281.989990234375,284.2250061035156,268.1260070800781,273.0920104980469,41383000,268.9858032226563,8.897979736328125,-16.0989990234375,276.1780090332031
2015-03-05,272.739013671875,281.6669921875,264.7690124511719,276.1780090332031,41302400,273.3688049316406,-3.438995361328125,-16.897979736328125,272.7229919433594
2015-03-06,275.6000061035156,277.6080017089844,270.0150146484375,272.7229919433594,28918900,275.8730041503906,2.87701416015625,-7.592987060546875,276.260986328125
2015-03-07,272.29400634765625,277.85400390625,270.13299560546875,276.260986328125,17825900,275.99119873046874,-3.96697998046875,-7.72100830078125,274.35400390625
2015-03-08,276.4330139160156,277.8580017089844,272.56500244140625,274.35400390625,22067900,274.5216003417969,2.079010009765625,-5.292999267578125,289.60699462890625
2015-03-09,274.81201171875,292.70098876953125,273.89300537109375,289.60699462890625,59178200,277.82459716796876,-14.79498291015625,-18.8079833984375,291.760009765625
2015-03-10,289.86199951171875,300.04400634765625,289.7430114746094,291.760009765625,67770800,280.9409973144531,-1.89801025390625,-10.300994873046875,296.3789978027344
2015-03-11,291.5249938964844,297.3909912109375,290.50799560546875,296.3789978027344,33963900,285.6721984863281,-4.85400390625,-6.88299560546875,294.35400390625
2015-03-12,296.12701416015625,297.0880126953125,292.4129943847656,294.35400390625,32585200,289.2908020019531,1.77301025390625,-4.675018310546875,285.3370056152344
2015-03-13,294.1180114746094,294.49798583984375,285.3370056152344,285.3370056152344,31421500,291.48740234375,8.781005859375,-9.160980224609375,281.885009765625
2015-03-14,284.4419860839844,286.3420104980469,280.97601318359375,281.885009765625,22612300,289.94300537109376,2.556976318359375,-5.365997314453125,286.39300537109375
2015-03-15,281.42498779296875,286.52899169921875,280.9960021972656,286.39300537109375,11970100,288.8696044921875,-4.968017578125,-5.532989501953125,290.5929870605469
2015-03-16,285.68499755859375,294.11199951171875,285.68499755859375,290.5929870605469,21516100,287.71240234375,-4.907989501953125,-8.427001953125,285.5050048828125
2015-03-17,290.5950012207031,292.364990234375,284.3739929199219,285.5050048828125,21497200,285.9426025390625,5.089996337890625,-7.990997314453125,256.29901123046875
2015-03-18,285.0669860839844,285.33599853515625,249.8699951171875,256.29901123046875,57008000,280.1350036621094,28.767974853515625,-35.46600341796875,260.9280090332031
2015-03-19,255.8800048828125,264.2439880371094,248.63600158691406,260.9280090332031,52732000,275.943603515625,-5.048004150390625,-15.607986450195312,261.7489929199219
